REF_AREA,REF_AREA_LABEL,YEAR,WB_WDI_NY_GDP_PCAP_KD,WB_WDI_NY_GDP_MKTP_KD,WB_WDI_NY_GDP_MKTP_KD_ZG,WB_WDI_SP_URB_TOTL_IN_ZS,WB_WDI_SP_URB_GROW,WB_WDI_SE_PRM_ENRR,WB_WDI_SE_SEC_ENRR,WB_WDI_SE_TER_ENRR,WB_WDI_SP_POP_GROW,WB_WDI_SP_POP_TOTL,WB_WDI_EG_ELC_RNWX_ZS,WB_WDI_EG_ELC_ACCS_UR_ZS,WB_WDI_EG_ELC_ACCS_ZS,WB_WDI_EG_ELC_COAL_ZS,WB_WDI_EG_ELC_FOSL_ZS,WB_WDI_EG_ELC_HYRO_ZS,WB_WDI_EG_ELC_NGAS_ZS,WB_WDI_EG_ELC_NUCL_ZS,WB_WDI_EG_ELC_PETR_ZS,WB_WDI_EG_ELC_RNEW_ZS,WB_WDI_EG_ELC_RNWX_KH,WB_WDI_EG_USE_PCAP_KG_OE,WB_WDI_EG_FEC_RNEW_ZS,WB_WDI_EG_USE_COMM_CL_ZS,WB_WDI_EG_USE_COMM_FO_ZS,WB_WDI_EG_USE_COMM_GD_PP_KD,WB_WDI_EG_USE_CRNW_ZS,WB_WDI_EG_USE_ELEC_KH_PC,WB_WDI_EN_GHG_ALL_PC_CE_AR5,WB_WDI_EN_GHG_CH4_AG_MT_CE_AR5,WB_WDI_EN_GHG_CH4_BU_MT_CE_AR5,WB_WDI_EN_GHG_CH4_FE_MT_CE_AR5,WB_WDI_EN_GHG_CH4_IC_MT_CE_AR5,WB_WDI_EN_GHG_CH4_MT_CE_AR5,WB_WDI_EN_GHG_CH4_PI_MT_CE_AR5,WB_WDI_EN_GHG_CH4_TR_MT_CE_AR5,WB_WDI_EN_GHG_CH4_WA_MT_CE_AR5,WB_WDI_EN_GHG_CH4_ZG_AR5,WB_WDI_EN_GHG_CO2_BU_MT_CE_AR5,WB_WDI_EN_GHG_CO2_FE_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IC_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IP_MT_CE_AR5,WB_WDI_EN_GHG_CO2_MT_CE_AR5,WB_WDI_EN_GHG_CO2_PC_CE_AR5,WB_WDI_EN_GHG_CO2_PI_MT_CE_AR5,WB_WDI_EN_GHG_CO2_RT_GDP_KD,WB_WDI_EN_GHG_CO2_RT_GDP_PP_KD,WB_WDI_EN_GHG_CO2_TR_MT_CE_AR5,WB_WDI_EN_GHG_CO2_ZG_AR5,WB_WDI_EN_GHG_N2O_AG_MT_CE_AR5,WB_WDI_EN_GHG_N2O_BU_MT_CE_AR5,WB_WDI_EN_GHG_N2O_FE_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IC_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IP_MT_CE_AR5,WB_WDI_EN_GHG_N2O_MT_CE_AR5,WB_WDI_EN_GHG_N2O_PI_MT_CE_AR5,WB_WDI_EN_GHG_N2O_TR_MT_CE_AR5,WB_WDI_EN_GHG_N2O_WA_MT_CE_AR5,WB_WDI_EN_GHG_N2O_ZG_AR5,WB_WDI_EN_GHG_TOT_ZG_AR5
MLI,Mali,2017,878.5613483780993,17406945659.59011,5.375547696479387,41.572,5.104395909003971,76.4468078613281,39.5736885070801,4.16489362716675,3.18823649379751,19813011.0,3.137408880618673,85.0,34.8,0.0,38.74455844444065,58.11803267494068,0.0,0.0,38.74455844444065,61.25544155555935,91890000.0,,77.0,,,,,,1.979800041497983,22.4201,0.5279,0.8526,0.0012,24.9624,0.0012,0.0152,1.1442,171.560671003677,0.3906,0.0,0.6297,0.295,5.0669,0.2557359908597436,1.0053,0.2910849553441596,0.090809104565356,2.369,1490.364092906466,8.2859,0.0741,0.0102,0.0019,0.2894,8.9506,0.0023,0.0354,0.2514,189.0180503083728,211.8554324148129
MLI,Mali,2018,892.9783227873056,18254289663.76778,4.867849999352643,42.356,4.993742187340088,72.0947494506836,38.9281616210938,4.96651792526245,3.1254232369578,20442030.0,3.123516696659985,85.6,50.9,0.0,38.75011524946814,58.12636805387187,0.0,0.0,38.75011524946814,61.24988475053186,91470000.0,,77.2,,,,,,2.010064558167657,23.8431,0.5093,0.8506,0.0013,26.4129,0.0013,0.0156,1.1917,187.3403537782033,0.3945,0.0,0.7018,0.4187,5.4273,0.2654971155017383,1.0883,0.2973164171253638,0.0927531193764799,2.4839,1603.483992467043,8.3263,0.0707,0.0102,0.0021,0.2598,8.964,0.0024,0.0366,0.2559,189.4507410636443,226.6747229333291
MLI,Mali,2019,909.7510697069976,19167003985.77026,4.999999116997046,43.136,4.842928345221316,73.3588295798607,39.11505737304692,4.73440647125244,3.01814494306617,21068405.0,3.167494948391677,90.9,47.9,0.0,38.73252416580198,58.09998088580635,0.0,0.0,38.73252416580198,61.26747583419802,92800000.0,,74.9,,,,,,2.008376998638482,24.3895,0.475,0.296,0.0014,26.423,0.0013,0.0196,1.2402,187.4502295424381,0.4295,0.0,0.8047,0.6066,6.2453,0.2964296537872705,1.0934,0.3258360046586604,0.1016503095572981,3.0189,1860.23226616447,8.6694,0.0678,0.0035,0.0023,0.2729,9.3249,0.0025,0.0447,0.2618,201.1043301365881,236.4018699018937
MLI,Mali,2020,872.3897211021372,18942927332.09755,-1.169075009527134,43.909,4.793652506867121,74.6229097090378,39.30195312500004,4.73440647125244,3.01751361469378,21713836.0,5.732238566923744,93.9,50.6,0.0,37.70663937503946,56.56112205803679,0.0,0.0,37.70663937503946,62.29336062496053,172510000.0,,72.8,,,,,,2.002985561832557,25.0316,0.481,0.3851,0.0014,27.2109,0.0014,0.0206,1.2898,196.0216270316137,0.4503,0.0,0.8451,0.652,6.4787,0.298367363555661,1.1236,0.3420115532525043,0.1066965582784787,3.2065,1933.490269930948,8.7313,0.0694,0.0046,0.0024,0.3211,9.4477,0.0025,0.0486,0.2678,205.0695857147469,245.776820212749
MLI,Mali,2021,872.3328036862664,19530336378.59446,3.100941244184497,44.677,4.794310064712351,72.6488857573486,39.48884887695316,4.73440647125244,3.06035796580474,22388630.0,5.732238566923744,96.9,53.4,0.0,37.70663937503946,56.56112205803679,0.0,0.0,37.70663937503946,62.29336062496053,172510000.0,,71.2,,,,,,2.02896738210422,25.6956,0.5286,1.1498,0.0014,28.7345,0.0014,0.021,1.3367,212.5965492482757,0.4826,0.0,0.8321,0.6907,6.5986,0.29472995891218,1.1417,0.3378641244106869,0.1054026944340602,3.267,1971.12366603892,8.9456,0.0754,0.0138,0.0024,0.338,9.7008,0.0026,0.0494,0.2738,213.2422745325971,261.1470639678173
MLI,Mali,2022,876.1683018726243,20215515808.51839,3.508282789613901,45.437,4.696216339542286,73.5329275283325,39.67574462890628,4.73440647125244,3.00942592606239,23072640.0,5.732238566923744,99.7,53.0,0.0,37.70663937503946,56.56112205803679,0.0,0.0,37.70663937503946,62.29336062496053,172510000.0,,71.1,,,,,,1.943175986796483,25.0274,0.533,1.1498,0.0015,28.122,0.0014,0.0219,1.387,205.9332912686843,0.5025,0.0,0.8665,0.6919,6.8451,0.2966760630773072,1.1888,0.338606250012954,0.1056342136526925,3.4212,2048.4934086629,8.6795,0.0763,0.0138,0.0024,0.3338,9.44,0.0027,0.0515,0.2799,204.8209499822403,256.4436882860823
MLI,Mali,2023,890.6138725352276,21169114244.25164,4.717161039895032,46.189,4.61550124425268,74.4169692993164,39.8626403808594,4.73440647125244,2.97400537620334,23769127.0,5.732238566923744,91.5,54.5,0.0,37.70663937503946,56.56112205803679,0.0,0.0,37.70663937503946,62.29336062496053,172510000.0,,71.1,,,,,,1.912695405262465,25.5853,0.533,1.1498,0.0014,28.7288,0.0014,0.0212,1.4367,212.5345401536085,0.487,0.0,0.8396,0.6938,6.6607,0.2802248479719091,1.152,0.3146423569332231,0.0981582530009392,3.3219,1990.615191462649,8.8488,0.076,0.0138,0.0024,0.3312,9.6109,0.0026,0.05,0.2862,210.3393716296942,261.4436087834507
MLI,Mali,2024,908.0803980437736,22228532291.15232,5.004545937430365,46.934,4.541221923810475,74.4169692993164,39.8626403808594,4.73440647125244,2.94115084753028,24478595.0,5.732238566923744,91.5,54.5,0.0,37.70663937503946,56.56112205803679,0.0,0.0,37.70663937503946,62.29336062496053,172510000.0,,71.1,,,,,,1.912695405262465,25.5853,0.533,1.1498,0.0014,28.7288,0.0014,0.0212,1.4367,212.5345401536085,0.487,0.0,0.8396,0.6938,6.6607,0.2802248479719091,1.152,0.3146423569332231,0.0981582530009392,3.3219,1990.615191462649,8.8488,0.076,0.0138,0.0024,0.3312,9.6109,0.0026,0.05,0.2862,210.3393716296942,261.4436087834507
MLT,Malta,1995,12336.7253635266,4656114549.976844,6.342492587694636,90.946,0.8190844600949243,103.95337677002,87.0653076171875,20.3612804412842,0.697143006602962,377419.0,0.0,100.0,100.0,5.514705882352941,100.0,0.0,0.0,0.0,94.48529411764706,0.0,0.0,1879.028973809938,0.0,0.0,100.0,84.29812566036645,0.0,3921.371208126777,6.828750009935907,0.063,0.0003,0.0,0.0,0.1245,0.0006,0.0049,0.0556,9.019264448336251,0.1079,0.0,0.0,0.0066,2.3857,6.321091412991927,1.5799,0.5123800057736692,0.2835805970371134,0.691,2.752175036609517,0.0232,0.0001,,0.0,0.0181,0.0576,0.0022,0.0055,0.0084,5.109489051094895,3.48524392692231
MLT,Malta,1996,12718.94717246416,4831991625.554996,3.777335666688586,91.181,0.9146758895687646,104.333290100098,86.0461120605469,21.5482501983643,0.656524533590292,379905.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,1836.618412018573,0.0,0.0,100.0,79.9193804594002,0.0,3790.42128953291,6.643766204709072,0.0682,0.0005,0.0,0.0,0.1295,0.0007,0.0031,0.057,13.39754816112084,0.1491,0.0,0.0,0.0065,2.3311,6.13600768613206,1.6307,0.4824304718724038,0.267004800540371,0.5445,0.4005512964079694,0.0223,0.0002,,0.0,0.0164,0.0529,0.002,0.0041,0.0079,-3.467153284671531,1.345111423408962
MLT,Malta,1997,13286.64598461329,5086008503.096107,5.256980914405759,91.492,1.097303093112628,104.721870422363,87.3026809692383,21.6304302215576,0.756792686540295,382791.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,2047.396727205749,0.0,0.0,100.0,85.28467118492757,0.0,3827.153720960001,6.994156079949633,0.0703,0.0005,0.0,0.0,0.1337,0.0006,0.0035,0.0588,17.07530647985991,0.1282,0.0,0.0,0.0069,2.4768,6.470371560459885,1.5957,0.4869830631412135,0.2695244666778612,0.7457,6.675854940132653,0.0231,0.0002,,0.0,0.0177,0.056,0.0019,0.0054,0.0077,2.189781021897819,7.500501907247537
MLT,Malta,1998,13877.17987980253,5346697004.349479,5.125600971659367,91.793,0.9782870478692132,104.251541137695,88.2911911010742,24.1003704071045,0.649936278938043,385287.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,1792.799479470447,0.0,0.0,100.0,71.50144816400837,0.0,3921.751836942331,6.698383283111031,0.0641,0.0003,0.0,0.0,0.1317,0.0007,0.0032,0.0633,15.32399299474607,0.094,0.0,0.0094,0.0089,2.3837,6.186816580886457,1.6202,0.445826647378912,0.2467461364888089,0.6509,2.666034972865883,0.0214,0.0001,,0.0,0.0167,0.0542,0.002,0.0051,0.0089,-1.094890510948909,3.625777956233689
MLT,Malta,1999,14446.27872882416,5599059817.160211,4.719975951609712,92.085,0.9105467467525667,104.604972839355,87.4703979492188,23.4010200500488,0.592860773979805,387578.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,1943.413763434674,0.0,0.0,100.0,74.45495790655796,0.0,4197.864687882181,6.766379928685323,0.069,0.0004,0.0,0.0,0.1381,0.0009,0.0028,0.065,20.92819614711035,0.1094,0.0,0.0094,0.0081,2.4176,6.237712150844476,1.6927,0.4317867783070379,0.2389756645561402,0.5978,4.126109053320715,0.0229,0.0002,,0.0,0.0165,0.0547,0.0023,0.0048,0.0081,-0.1824817518248256,5.300140534029318
MLT,Malta,2000,17178.28549950305,6701025855.644647,19.68126925715437,92.368,0.9522991808827388,106.36759185791,91.4956817626953,21.9095897674561,0.645267230900854,390087.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,1731.675151547975,0.0,0.0,100.0,55.79187372186223,0.0,4311.858636663103,6.007377841353339,0.0675,0.0003,0.0,0.0,0.1392,0.0009,0.0023,0.0682,21.89141856392294,0.0862,0.0,0.0,0.0054,2.1348,5.472625337424727,1.5866,0.3185780872941624,0.1763194566138608,0.4564,-8.054095960031027,0.0226,0.0001,,0.0,0.0146,0.052,0.0022,0.004,0.0085,-5.109489051094895,-5.906444489058426
MLT,Malta,2001,16920.73090783589,6650321027.244925,-0.75667262732631,92.641,1.046086337185947,105.503288269043,90.7193222045898,24.9949493408203,0.75110649818537,393028.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,2001.300942359534,0.0,0.0,100.0,65.46024391866014,0.0,4292.315051344943,6.906887041126841,0.0729,0.0003,0.0,0.0,0.1483,0.0012,0.0021,0.0718,29.85989492119088,0.0862,0.0,0.0,0.0055,2.4948,6.34763935393916,1.9777,0.375139784948628,0.2076239568081389,0.4253,7.45111551382549,0.0246,0.0001,,0.0,0.0157,0.0556,0.0028,0.0037,0.0087,1.459854014598538,8.99819313390886
MLT,Malta,2002,17255.42735976327,6832614316.218103,2.741120138807787,92.905,1.03009189754651,105.043991088867,91.1574630737305,24.2556896209717,0.745506921127166,395969.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,1851.864128848693,0.1,0.03,99.97,59.39744141148186,0.0,4500.352300306337,6.406814674886165,0.0671,0.0003,0.0,0.0,0.1449,0.0011,0.002,0.0744,26.88266199649738,0.0952,0.0,0.0,0.0055,2.3241,5.869398867083029,1.9377,0.3401479861790889,0.1882574806095113,0.2855,0.0990610733051955,0.0228,0.0001,,0.0,0.0139,0.0508,0.0027,0.0031,0.0081,-7.299270072992703,1.863079702870918
MLT,Malta,2003,17775.58681368471,7085028943.37208,3.694261310123096,93.16,0.9318324879563914,104.113998413086,93.1107406616211,30.0867691040039,0.657732334391546,398582.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,2071.449527228881,0.1,0.04,99.96,64.49629204431162,0.0,4872.272204966606,7.114470798982393,0.0697,0.0004,0.0,0.0,0.1517,0.0013,0.0019,0.0784,32.83712784588442,0.1045,0.0,0.0,0.0052,2.6134,6.556743656261447,2.1385,0.3688622898915311,0.2041496295976126,0.365,12.55922129382374,0.0238,0.0001,,0.0,0.0153,0.0545,0.0031,0.0035,0.0086,-0.5474452554744547,13.86067054808273
MLT,Malta,2004,17728.49150525966,7113876329.332535,0.4071597475609536,93.407,0.9363035494304438,105.063079833984,104.41886138916,26.6235694885254,0.67162845452858,401268.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,2066.571639156416,0.1,0.05,99.95,64.51534435044888,0.0,4797.292582513433,7.045665241185443,0.0643,0.0004,0.0,0.0,0.1475,0.0012,0.0017,0.08,29.15936952714535,0.1076,0.0,0.0,0.0085,2.6067,6.496157181733904,2.0452,0.3664247000263183,0.2028005270145309,0.4452,12.27065208028253,0.0221,0.0002,,0.0,0.0148,0.0523,0.0029,0.0037,0.0088,-4.562043795620441,13.51937361975506
MLT,Malta,2005,18123.29749633816,7318803721.136225,2.88067127282936,93.645,0.8919263041141847,102.89608001709,101.806327819824,32.2053604125977,0.637436918202842,403834.0,0.0035714285714285,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0035714285714285,80000.0,2101.879850222639,0.1,0.06,99.94,64.18817168856258,0.0,4912.90975995087,7.146748416428532,0.0679,0.0004,0.0,0.0,0.1629,0.0011,0.0019,0.0917,42.64448336252189,0.1215,0.0,0.0278,0.0081,2.6347,6.524215395434758,1.9735,0.3599905258274873,0.1992394845456894,0.5037,13.4766129726936,0.0232,0.0015,,0.0001,0.0151,0.0554,0.0027,0.0042,0.0088,1.094890510948909,15.88436057016662
MLT,Malta,2006,18479.2305078956,7489779958.694149,2.336122733612285,93.784,0.512737776078232,102.830116271973,97.5271606445312,31.2252807617188,0.364336947162944,405308.0,0.0035382574082264,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0035382574082264,80000.0,2095.178730420848,0.2,0.08,99.93,62.75112728458394,0.0,4897.51004174603,7.283596672160431,0.0681,0.0003,0.0,0.0,0.1784,0.0011,0.0018,0.1071,56.21716287215413,0.1055,0.0,0.0307,0.0091,2.6599,6.56266345593968,1.9949,0.3551372690078009,0.1965534127806076,0.5196,14.56197777586354,0.023,0.0011,,0.0001,0.0148,0.0552,0.0027,0.0042,0.0093,0.7299270072992581,18.53443083718129
MLT,Malta,2007,19342.39190672132,7867015005.869323,5.036663950818451,93.857,0.4265921284875668,103.004371643066,100.52220916748,34.6690711975098,0.348755082369901,406724.0,0.0034843205574912,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0034843205574912,80000.0,2131.222962108267,0.2,0.09,99.91,60.98219416620655,0.0,4873.083466921057,7.462554459535213,0.0664,0.0004,0.0,0.0,0.1877,0.0011,0.0018,0.1181,64.36077057793345,0.1149,0.0,0.0369,0.0081,2.7239,6.697170562838682,2.0287,0.3462431427889469,0.1916308912246432,0.5352,17.31845981566027,0.023,0.0014,,0.0001,0.0147,0.054,0.0027,0.0043,0.0077,-1.459854014598549,21.87111021883157
MLT,Malta,2008,20064.439792432,8213960297.786019,4.41012622523094,93.929,0.7274277931330831,103.135833740234,101.423049926758,33.3216094970703,0.650655460565174,409379.0,0.0064878892733564,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0064878892733564,150000.0,2153.749037934081,0.2,0.1,99.9,59.40902106390685,0.0,4836.593963051353,7.488903925213555,0.0669,0.0004,0.0,0.0,0.1964,0.0011,0.002,0.126,71.97898423817864,0.1178,0.0,0.0369,0.008,2.7325,6.674743941433244,1.9857,0.3326653527576113,0.1841161604386188,0.5838,17.68886208975793,0.0236,0.0014,,0.0001,0.0148,0.0553,0.0028,0.0048,0.0078,0.9124087591240836,23.09977916081107
MLT,Malta,2009,19635.87645937942,8099347414.335444,-1.395342554571002,94.001,0.8305551467753256,98.1346664428711,103.268451690674,35.7878684997559,0.753906931031973,412477.0,0.0313653136531365,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0313653136531365,680000.0,1953.434087895497,0.3,0.12,99.88,55.05956922294394,0.0,4434.186633436531,6.955054463642822,0.0595,0.0003,0.0,0.0,0.2059,0.0011,0.0016,0.1434,80.29772329246936,0.1052,0.0,0.0246,0.0082,2.5184,6.105552552021083,1.8646,0.3109386313695541,0.1720913418402018,0.5157,8.467568266000525,0.0208,0.0011,,0.0,0.0133,0.0497,0.0026,0.0042,0.0077,-9.306569343065696,15.18972093957036
MLT,Malta,2010,20750.60536840628,8601291930.047352,6.197345169111898,94.072,0.5665664679901394,102.578308105469,105.11385345459,36.8344192504883,0.49118281065151,414508.0,0.032166508987701,100.0,100.0,0.0,99.9526963103122,0.0,0.0,0.0,99.9526963103122,0.032166508987701,680000.0,2022.688949143353,1.2,0.44,99.39,53.94890930012578,0.1680768025524884,4692.309919229544,7.14485607032916,0.0557,0.0007,0.0,0.0,0.2116,0.0011,0.0016,0.1525,85.2889667250438,0.1305,0.0,0.0308,0.0082,2.5952,6.260916556495895,1.862,0.3017221158293732,0.1669903914712663,0.5634,11.77534671375657,0.0199,0.0015,,0.0001,0.014,0.0502,0.0026,0.0045,0.0076,-8.394160583941602,18.91588034531217
MLT,Malta,2011,20867.83904023278,8686613621.599619,0.9919636752963754,94.141,0.4970495578323148,100.981498718262,94.1126708984375,39.4486618041992,0.423700885195294,416268.0,0.4584671867829279,100.0,100.0,0.0,99.54107388710418,0.0,0.0,0.0,99.54107388710418,0.4584671867829279,9990000.0,2002.259700172302,2.0,0.5,99.01,53.10400382854301,0.4842961944062357,4785.3786502926,7.17494498736391,0.0522,0.0006,0.0,0.0,0.2314,0.0011,0.0015,0.176,102.6269702276708,0.0963,0.0,0.0153,0.0088,2.5823,6.20345546619005,1.9075,0.2972734960352105,0.1645282691343205,0.5539,11.21974330261004,0.0176,0.0011,,0.0,0.0137,0.0471,0.0026,0.0045,0.0076,-14.05109489051095,19.92371009837381
MLT,Malta,2012,21529.49277118596,9042989789.695696,4.10259030296838,94.211,0.9736082351705956,100.937980651855,95.5169982910156,42.5473289489746,0.899209211902256,420028.0,1.123365300784656,100.0,100.0,0.0,98.8666085440279,0.0,0.0,0.0,98.8666085440279,1.123365300784656,25770000.0,2102.784198050682,2.7,0.63,98.66,54.05616666334338,0.7031017604586389,4923.481291723409,7.314988524574551,0.0538,0.0007,0.0001,0.0,0.1434,0.0014,0.0014,0.0859,25.569176882662,0.1245,0.0,0.0277,0.0089,2.7249,6.487424647880617,2.019,0.301327333478245,0.1667718961873538,0.5444,17.36152984753208,0.0179,0.0009,,0.0,0.0128,0.0468,0.0031,0.0044,0.0077,-14.59854014598541,23.36880144549287
MLT,Malta,2013,22626.46595424644,9611949002.02343,6.291715744012578,94.279,1.204204348466287,101.232513427734,96.2600631713867,44.0389518737793,1.13206344183411,424810.0,1.579742336739227,100.0,100.0,0.0,98.4451354953354,0.0,0.0,0.0,98.4451354953354,1.579742336739227,35560000.0,1822.112901745255,3.2,0.89,98.36,44.57002678076869,0.7498148605282647,4858.642687319037,6.440290953602787,0.0535,0.0007,0.0001,0.0001,0.1398,0.0011,0.0013,0.0831,22.41681260945709,0.1338,0.0,0.0534,0.0106,2.3826,5.608625032367412,1.6399,0.2478789680946532,0.1371904933313807,0.5444,2.618657937806868,0.0178,0.0005,,0.0001,0.0114,0.0448,0.0025,0.0044,0.0079,-18.24817518248175,9.85344308371814
MLT,Malta,2014,23865.98089837898,10345449265.81022,7.631129374826855,94.347,2.092523010649644,100.673332214355,96.2309799194336,44.4906997680664,2.02059558233422,433481.0,3.360356347438752,100.0,100.0,0.0,96.65924276169264,0.0,0.0,0.0,96.65924276169264,3.360356347438752,75440000.0,1793.378774025129,4.5,1.35,97.62,41.58886563371674,1.032321494408259,4874.492769002563,6.298084575794556,0.0539,0.0009,0.0001,0.0001,0.1417,0.0011,0.0012,0.0845,24.08056042031523,0.1404,0.0,0.0626,0.0125,2.3693,5.465752824229897,1.6024,0.2290185703031859,0.1267520632486419,0.5509,2.045826513911608,0.0178,0.0006,,0.0001,0.0113,0.0448,0.0024,0.0045,0.0081,-18.24817518248175,9.620558120859268
MLT,Malta,2015,25529.68131315645,11340795032.93036,9.62109756228348,94.414,2.51829499026538,100.305511474609,95.1571197509766,46.9468193054199,2.44719692467224,444220.0,7.825920245398773,100.0,100.0,0.0,92.25460122699386,0.0,0.0,0.0,92.25460122699386,7.825920245398773,102050000.0,1448.872265188699,6.0,2.02,82.64,31.41008009304706,1.261736000296879,4905.227139705551,4.609877988384135,0.0557,0.0009,0.0001,0.0001,0.1558,0.0007,0.0012,0.0971,36.42732049036776,0.1588,0.0,0.0597,0.0146,1.6721,3.764125883571203,0.8501,0.1474411622064158,0.0816024285397475,0.5885,-27.98259970712379,0.0175,0.0006,,0.0001,0.009,0.0419,0.0015,0.0049,0.0082,-23.54014598540146,-17.77554707889981
MLT,Malta,2016,25969.44108463787,11803240820.17334,4.077719294812837,94.48,2.358672152819298,99.9404602050781,94.9765701293945,48.1260795593262,2.28889794467689,454505.0,15.89964994165694,100.0,100.0,0.0,84.01400233372229,0.0,0.0,0.0,84.01400233372229,15.89964994165694,136260000.0,1311.667325952938,9.2,2.67,73.86,27.9540949327409,1.446314102564103,4767.824336365937,3.86508399247533,0.0545,0.0009,0.0,0.0001,0.1639,0.0005,0.0012,0.1068,43.52014010507881,0.1471,0.0,0.0595,0.0127,1.3653,3.003927349534109,0.5576,0.1156716211082059,0.0640193352677492,0.5882,-41.19648548539926,0.0171,0.0006,,0.0001,0.0078,0.0397,0.001,0.0049,0.0082,-27.55474452554745,-29.46396305962659
MLT,Malta,2017,28546.77804559712,13334371305.76669,12.97211934349795,94.546,2.804628139270564,99.609992980957,103.138412475586,52.8446311950684,2.73472979835887,467106.0,10.42156268927923,100.0,100.0,0.0,89.58207147183526,0.0,77.89218655360388,0.0,11.68988491823137,10.42156268927923,172060000.0,1451.209231349004,7.3,2.79,84.71,28.1356706926566,1.564426905323984,5071.653971475425,4.189413109658194,0.0526,0.001,0.0,0.0001,0.1668,0.0004,0.0012,0.1116,46.05954465849389,0.1492,0.0237,0.0535,0.0129,1.5581,3.335645442362119,0.7093,0.1168484035933642,0.0646706344518774,0.6091,-32.89258334051167,0.0164,0.0012,,0.0001,0.0069,0.0384,0.0006,0.0051,0.0082,-29.92700729927008,-21.42541658301545
MLT,Malta,2018,29536.89506270778,14292992131.52948,7.18909653691901,94.612,3.602550873286157,99.5983276367188,104.642509460449,56.8111114501953,3.53282607673569,483903.0,10.14271151885831,100.0,100.0,0.0,89.8572884811417,0.0,88.93985728848114,0.0,0.9174311926605504,10.14271151885831,199000000.0,1407.696371342253,7.6,3.13,87.06,26.37718767188723,1.967040673211774,5044.399394093444,4.011961074843512,0.053,0.0009,0.0,0.0,0.1592,0.0004,0.0012,0.1038,39.40455341506131,0.1307,0.0006,0.0432,0.0138,1.5673,3.238872253323496,0.7033,0.1096551362777728,0.0606894661451187,0.6752,-32.4963390472909,0.0159,0.0012,,0.0001,0.0067,0.0378,0.0004,0.0057,0.008,-31.02189781021898,-22.04778156996586
MLT,Malta,2019,29522.6524527602,14876818842.7753,4.084706028473391,94.678,4.121560029221164,98.1748886108398,104.505729675293,58.5368690490723,4.05171762437788,503912.0,9.80330257406508,100.0,100.0,0.0,90.18941233608548,0.0,88.73239436619718,0.0,1.457017969888295,9.80330257406508,201850000.0,1440.482791520414,7.4,3.01,87.45,27.00455585060764,1.997301832779435,5036.593690961914,4.044158503865754,0.0521,0.0011,0.0,0.0001,0.1635,0.0004,0.0012,0.1087,43.16987740805605,0.1454,0.0007,0.0471,0.0132,1.6729,3.319825683849561,0.7482,0.1124501156920667,0.0622363686824555,0.718,-27.94814368162633,0.0156,0.0016,,0.0001,0.0072,0.0387,0.0004,0.006,0.0078,-29.37956204379563,-18.17305761895201
MLT,Malta,2020,27890.36510550567,14377204308.23712,-3.358342531547393,94.744,2.341301573171675,96.802490234375,102.924011230469,62.8752517700195,2.2716254974907,515490.0,11.33084461035931,100.0,100.0,0.0,88.61409239384042,0.0,85.8609426038264,0.0,2.753149790013999,11.33084461035931,242820000.0,1336.728960349062,9.2,3.7,88.58,26.52610570375849,2.530329289428075,4713.961473549439,3.838095792352907,0.0527,0.001,0.0,0.0001,0.1595,0.0005,0.001,0.1043,39.66725043782837,0.1449,0.0001,0.0499,0.009,1.6203,3.143222952918582,0.8211,0.1126992400790801,0.0623742484623253,0.5948,-30.21362735808425,0.0161,0.0016,,0.0001,0.0071,0.038,0.0005,0.005,0.0076,-30.65693430656935,-20.55812085926521
